dataset_version,generated_at,species,common_name,kingdom,phylum,class,order,family,genus,is_seed,candidate_source,candidate_confidence_score,risk_preference,temporal_discount_rate,effort_price_elasticity,cooperation_propensity,inequity_sensitivity,punishment_propensity,tokenization_capacity,risk_preference_lower,temporal_discount_rate_lower,effort_price_elasticity_lower,cooperation_propensity_lower,inequity_sensitivity_lower,punishment_propensity_lower,tokenization_capacity_lower,risk_preference_upper,temporal_discount_rate_upper,effort_price_elasticity_upper,cooperation_propensity_upper,inequity_sensitivity_upper,punishment_propensity_upper,tokenization_capacity_upper,uncertainty_sd,row_confidence_score,provenance_type,source_model,bayes_method,bayes_engine,bayes_hyper_sds,calibration_applied,calibration_refs
0.6.0,2026-03-19T19:37:13Z,Locusta migratoria,Migratory locust,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Locusta,false,curated_candidate_bank_v1,0.879,0.935526,0.669476,-0.624388,0.781970,0.711928,0.63779,0.601092,0.824006,0.579945,-0.715862,0.669937,0.622674,0.548298,0.511239,1.047046,0.759008,-0.532913,0.894004,0.801181,0.727282,0.690946,0.066191,0.804812,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,Lonchura punctulata,Scaly-breasted munia,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Lonchura,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.931100,0.595208,-0.744578,0.641731,0.697735,0.512027,0.691852,0.826763,0.519496,-0.821168,0.544599,0.62215,0.436331,0.615992,1.035436,0.67092,-0.667988,0.738862,0.77332,0.587722,0.767712,0.061509,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Lontra canadensis,North American river otter,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lontra,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.051699,0.513164,-1.223225,0.485453,0.584037,0.441236,0.629309,0.90315,0.3628,-1.390348,0.308597,0.423775,0.291148,0.47646,1.200247,0.663528,-1.056102,0.662310,0.744300,0.591324,0.782158,0.091752,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Lophura nycthemera,Silver pheasant,Animalia,Chordata,Aves,Galliformes,Phasianidae,Lophura,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.983015,0.454915,-0.965667,0.589487,0.630135,0.508906,0.705137,0.870742,0.36852,-1.053414,0.483449,0.543933,0.422536,0.618514,1.095287,0.541311,-0.87792,0.695524,0.716336,0.595277,0.791759,0.065119,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Loxia curvirostra,Red crossbill,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Loxia,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.001661,0.576341,-0.916314,0.502131,0.481986,0.415677,0.577865,0.904773,0.511353,-0.981708,0.413451,0.417058,0.350698,0.512809,1.098548,0.641328,-0.85092,0.590810,0.546914,0.480657,0.642922,0.058187,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Loxodonta africana,African bush elephant,Animalia,Chordata,Mammalia,Proboscidea,Elephantidae,Loxodonta,false,assistant_curated_candidate_bank_v2,0.956,0.797193,0.305794,-0.728813,0.895911,0.833292,0.68915,0.87539,0.72933,0.237848,-0.797405,0.798517,0.742243,0.621217,0.807335,0.865056,0.37374,-0.660222,0.993305,0.924342,0.757084,0.943445,0.058451,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Loxodonta cyclotis,African forest elephant,Animalia,Chordata,Mammalia,Proboscidea,Elephantidae,Loxodonta,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.796086,0.305759,-0.722847,0.896324,0.835180,0.689417,0.874823,0.728425,0.238016,-0.79123,0.799076,0.744281,0.621686,0.806972,0.863747,0.373502,-0.654464,0.993573,0.926080,0.757148,0.942674,0.058389,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Lucanus cervus,Stag beetle,Animalia,Arthropoda,Insecta,Coleoptera,Lucanidae,Lucanus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.072542,0.812252,-0.929004,0.473181,0.541412,0.454648,0.426245,0.827015,0.566616,-1.330497,0.126680,0.306334,0.210601,0.166522,1.318070,1.057887,-0.52751,0.819682,0.776491,0.698696,0.685968,0.153855,0.917375,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,Lucilia sericata,Common green bottle fly,Animalia,Arthropoda,Insecta,Diptera,Calliphoridae,Lucilia,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.276981,0.777554,-1.294707,0.371336,0.417124,0.374556,0.378454,1.182013,0.709974,-1.363023,0.276933,0.349651,0.306991,0.31075,1.371949,0.845135,-1.22639,0.465739,0.484597,0.442121,0.446158,0.058891,0.917375,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,Lutra lutra,Eurasian otter,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.051902,0.513524,-1.223917,0.484784,0.583659,0.440832,0.628875,0.903421,0.363231,-1.390943,0.308010,0.423459,0.290814,0.4761,1.200383,0.663818,-1.056891,0.661558,0.743860,0.59085,0.781649,0.091718,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Lycaon pictus,African wild dog,Animalia,Chordata,Mammalia,Carnivora,Canidae,Lycaon,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.970638,0.463136,-0.981016,0.691670,0.699106,0.557739,0.74942,0.923884,0.416369,-1.027881,0.608030,0.622478,0.510974,0.702635,1.017393,0.509904,-0.934151,0.775311,0.775735,0.604504,0.796204,0.052719,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Lynx lynx,Eurasian lynx,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.115741,0.468655,-1.303936,0.452458,0.587213,0.415641,0.601923,1.017587,0.370201,-1.404778,0.330572,0.471832,0.317233,0.503075,1.213896,0.567108,-1.203094,0.574344,0.702594,0.514049,0.700772,0.069005,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Lynx rufus,Bobcat,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.115625,0.468609,-1.303673,0.452375,0.587114,0.415569,0.601816,1.01752,0.370206,-1.404462,0.330533,0.471776,0.317211,0.503019,1.213729,0.567012,-1.202885,0.574218,0.702453,0.513928,0.700614,0.068986,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Macaca mulatta,Rhesus macaque,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,true,seed_species,0.956,0.851885,0.365044,-0.7402,0.842835,0.791837,0.651677,0.840872,0.789647,0.302747,-0.802949,0.749424,0.704896,0.589389,0.757479,0.914123,0.42734,-0.677452,0.936247,0.878779,0.713965,0.924265,0.063408,0.93675,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019|primate_token_exchange_2022
0.6.0,2026-03-19T19:37:13Z,Macropus giganteus,Eastern gray kangaroo,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Macropus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.819853,0.443731,-0.875205,0.818447,0.759149,0.629407,0.826635,0.704513,0.327602,-0.998035,0.678868,0.628895,0.513397,0.709448,0.935193,0.559859,-0.752374,0.958027,0.889404,0.745416,0.943823,0.076273,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Macropus rufus,Red kangaroo,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Macropus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.819993,0.443472,-0.879116,0.816482,0.758950,0.62889,0.826014,0.70822,0.330982,-0.997665,0.680460,0.631834,0.516508,0.712562,0.931766,0.555962,-0.760568,0.952505,0.886067,0.741272,0.939465,0.074758,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Magicicada septendecim,Periodical cicada,Animalia,Arthropoda,Insecta,Hemiptera,Cicadidae,Magicicada,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.848734,0.676743,-0.475514,0.823121,0.757728,0.656877,0.612284,0.753937,0.609379,-0.543818,0.728763,0.6905,0.589532,0.544763,0.943531,0.744107,-0.40721,0.917480,0.824956,0.724222,0.679805,0.058842,0.917375,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,Makaira nigricans,Atlantic blue marlin,Animalia,Chordata,Actinopterygii,Perciformes,Istiophoridae,Makaira,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.053030,0.404297,-1.531706,0.37772,0.509942,0.381747,0.350676,0.952032,0.314340,-1.60093,0.308662,0.441527,0.313243,0.282039,1.154028,0.494253,-1.462482,0.446779,0.578357,0.450251,0.419313,0.059573,0.918,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.6.0,2026-03-19T19:37:13Z,Mandrillus sphinx,Mandrill,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Mandrillus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.853453,0.365292,-0.748121,0.829098,0.778194,0.639858,0.827367,0.772311,0.28402,-0.830404,0.721706,0.676866,0.558606,0.728895,0.934596,0.446564,-0.665838,0.936490,0.879523,0.721111,0.925839,0.068821,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019|primate_token_exchange_2022
0.6.0,2026-03-19T19:37:13Z,Manduca sexta,Tobacco hornworm moth,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Manduca,false,curated_candidate_bank_v1,0.879,1.235498,0.904599,-1.230368,0.320264,0.466884,0.347947,0.316665,1.126073,0.817718,-1.319031,0.210471,0.380259,0.261102,0.229488,1.344923,0.99148,-1.141705,0.430057,0.55351,0.434791,0.403842,0.065247,0.804812,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.6.0,2026-03-19T19:37:13Z,Manis javanica,Sunda pangolin,Animalia,Chordata,Mammalia,Pholidota,Manidae,Manis,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.936342,0.445488,-1.069003,0.573767,0.642664,0.505187,0.686939,0.703458,0.203647,-1.456275,0.235240,0.403052,0.264752,0.431597,1.169226,0.68733,-0.681731,0.912295,0.882276,0.745623,0.942281,0.150445,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Marmota monax,Groundhog,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.06566,0.45258,-1.177663,0.429155,0.445285,0.348624,0.493105,0.997027,0.383851,-1.247131,0.331159,0.353661,0.27991,0.424252,1.134294,0.521308,-1.108195,0.527152,0.536910,0.417338,0.561958,0.058696,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Martes martes,European pine marten,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.052489,0.513709,-1.223992,0.484302,0.583560,0.440586,0.628559,0.903989,0.363395,-1.391045,0.307505,0.423342,0.290548,0.475764,1.200989,0.664022,-1.056939,0.661099,0.743778,0.590624,0.781355,0.091729,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Megaptera novaeangliae,Humpback whale,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Megaptera,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.95006,0.306154,-1.344645,0.563708,0.603765,0.477458,0.686868,0.885319,0.241311,-1.410302,0.468382,0.515021,0.41263,0.621888,1.0148,0.370998,-1.278988,0.659035,0.692510,0.542286,0.751848,0.057536,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Melanerpes carolinus,Red-bellied woodpecker,Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.950401,0.469233,-0.940005,0.541751,0.607375,0.499437,0.689386,0.715312,0.237572,-1.287084,0.230417,0.384506,0.26898,0.446044,1.185489,0.700894,-0.592927,0.853084,0.830244,0.729893,0.932728,0.141831,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Meleagris gallopavo,Wild turkey,Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.003128,0.463943,-0.983701,0.609799,0.647639,0.524077,0.724875,0.892371,0.379544,-1.069359,0.505460,0.56342,0.439702,0.640265,1.113884,0.548342,-0.898044,0.714137,0.731857,0.608453,0.809486,0.064423,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Meles meles,European badger,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.052357,0.513555,-1.223718,0.484861,0.583931,0.440953,0.628966,0.90377,0.363151,-1.390896,0.307958,0.423633,0.290825,0.476075,1.200944,0.663959,-1.05654,0.661765,0.744230,0.591081,0.781857,0.091772,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Mellivora capensis,Honey badger,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mellivora,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,1.052838,0.513602,-1.225256,0.484185,0.583571,0.440611,0.62868,0.904199,0.363144,-1.392509,0.307219,0.423225,0.290429,0.475732,1.201477,0.66406,-1.058004,0.661152,0.743918,0.590792,0.781627,0.091797,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.6.0,2026-03-19T19:37:13Z,Melopsittacus undulatus,Budgerigar,Animalia,Chordata,Aves,Psittaciformes,Psittaculidae,Melopsittacus,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.926757,0.526742,-0.738731,0.750581,0.724171,0.610039,0.813199,0.826511,0.456832,-0.80913,0.658168,0.654332,0.540138,0.743206,1.027003,0.596652,-0.668332,0.842993,0.794009,0.679939,0.883192,0.059662,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.6.0,2026-03-19T19:37:13Z,Menura novaehollandiae,Superb lyrebird,Animalia,Chordata,Aves,Passeriformes,Menuridae,Menura,false,assistant_curated_candidate_bank_v3_2026_03_19,0.956,0.788418,0.301947,-0.822404,0.270119,0.352415,0.253376,0.381342,0.713886,0.282858,-0.841504,0.206998,0.333328,0.234288,0.362252,0.862949,0.321036,-0.803305,0.333239,0.371502,0.272465,0.400433,0.048817,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.070/0.122/0.030;temporal_discount_rate:0.173/0.128/0.030;effort_price_elasticity:0.150/0.238/0.030;cooperation_propensity:0.070/0.190/0.030;inequity_sensitivity:0.052/0.121/0.030;punishment_propensity:0.050/0.127/0.030;tokenization_capacity:0.145/0.136/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
