dataset_version,generated_at,species,common_name,kingdom,phylum,class,order,family,genus,is_seed,candidate_source,candidate_confidence_score,risk_preference,temporal_discount_rate,effort_price_elasticity,cooperation_propensity,inequity_sensitivity,punishment_propensity,tokenization_capacity,risk_preference_lower,temporal_discount_rate_lower,effort_price_elasticity_lower,cooperation_propensity_lower,inequity_sensitivity_lower,punishment_propensity_lower,tokenization_capacity_lower,risk_preference_upper,temporal_discount_rate_upper,effort_price_elasticity_upper,cooperation_propensity_upper,inequity_sensitivity_upper,punishment_propensity_upper,tokenization_capacity_upper,uncertainty_sd,row_confidence_score,provenance_type,source_model,bayes_method,bayes_engine,bayes_hyper_sds,calibration_applied,calibration_refs
0.4.0,2026-03-19T17:00:37Z,Orcinus orca,Killer whale,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Orcinus,false,assistant_curated_candidate_bank_v2,0.956,0.830093,0.318834,-0.881339,0.837973,0.761678,0.678126,0.884673,0.71991,0.209283,-0.995876,0.705645,0.637343,0.569365,0.775791,0.940275,0.428385,-0.766801,0.970302,0.886013,0.786887,0.993554,0.073391,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.122/0.137/0.030;temporal_discount_rate:0.216/0.130/0.030;effort_price_elasticity:0.192/0.264/0.030;cooperation_propensity:0.148/0.184/0.030;inequity_sensitivity:0.116/0.119/0.030;punishment_propensity:0.101/0.122/0.030;tokenization_capacity:0.209/0.123/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.4.0,2026-03-19T17:00:37Z,Oreochromis niloticus,Nile tilapia,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Oreochromis,false,curated_candidate_bank_v1,0.879,0.927599,0.637534,-0.90269,0.592012,0.567261,0.487856,0.470426,0.820535,0.540970,-0.980508,0.514483,0.49046,0.411009,0.393557,1.034662,0.734098,-0.824873,0.669542,0.644061,0.564703,0.547295,0.062207,0.805437,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.122/0.137/0.030;temporal_discount_rate:0.216/0.130/0.030;effort_price_elasticity:0.192/0.264/0.030;cooperation_propensity:0.148/0.184/0.030;inequity_sensitivity:0.116/0.119/0.030;punishment_propensity:0.101/0.122/0.030;tokenization_capacity:0.209/0.123/0.030,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.4.0,2026-03-19T17:00:37Z,Pan paniscus,Bonobo,Animalia,Chordata,Mammalia,Primates,Hominidae,Pan,true,seed_species,0.956,0.821999,0.324331,-0.632749,0.884156,0.840446,0.707114,0.873571,0.75236,0.254785,-0.703001,0.785656,0.748248,0.622791,0.784766,0.891638,0.393876,-0.562497,0.982657,0.932644,0.791438,0.962376,0.069762,0.93675,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.122/0.137/0.030;temporal_discount_rate:0.216/0.130/0.030;effort_price_elasticity:0.192/0.264/0.030;cooperation_propensity:0.148/0.184/0.030;inequity_sensitivity:0.116/0.119/0.030;punishment_propensity:0.101/0.122/0.030;tokenization_capacity:0.209/0.123/0.030,true,hominid_punishment_games_2020|mammal_cooperation_meta_2021|mammal_fairness_review_2019|primate_token_exchange_2022
0.4.0,2026-03-19T17:00:37Z,Pan troglodytes,Chimpanzee,Animalia,Chordata,Mammalia,Primates,Hominidae,Pan,true,seed_species,0.956,0.823671,0.32372,-0.634584,0.882991,0.840211,0.706670,0.873050,0.756592,0.256725,-0.70221,0.786321,0.749904,0.624423,0.786216,0.89075,0.390714,-0.566959,0.979661,0.930518,0.788917,0.959883,0.069106,0.93675,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.122/0.137/0.030;temporal_discount_rate:0.216/0.130/0.030;effort_price_elasticity:0.192/0.264/0.030;cooperation_propensity:0.148/0.184/0.030;inequity_sensitivity:0.116/0.119/0.030;punishment_propensity:0.101/0.122/0.030;tokenization_capacity:0.209/0.123/0.030,true,hominid_punishment_games_2020|mammal_cooperation_meta_2021|mammal_fairness_review_2019|primate_token_exchange_2022
0.4.0,2026-03-19T17:00:37Z,Panthera leo,Lion,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,false,assistant_curated_candidate_bank_v2,0.956,0.968301,0.425959,-1.062593,0.620158,0.684385,0.549689,0.739601,0.874989,0.332954,-1.157955,0.502953,0.573748,0.457072,0.646925,1.061613,0.518963,-0.967231,0.737363,0.795022,0.642306,0.832278,0.066946,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.122/0.137/0.030;temporal_discount_rate:0.216/0.130/0.030;effort_price_elasticity:0.192/0.264/0.030;cooperation_propensity:0.148/0.184/0.030;inequity_sensitivity:0.116/0.119/0.030;punishment_propensity:0.101/0.122/0.030;tokenization_capacity:0.209/0.123/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.4.0,2026-03-19T17:00:37Z,Panthera tigris,Tiger,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,false,assistant_curated_candidate_bank_v2,0.956,0.983968,0.42556,-1.084835,0.600189,0.674316,0.536067,0.725127,0.91272,0.354449,-1.156983,0.500416,0.580988,0.46513,0.654163,1.055216,0.496672,-1.012686,0.699962,0.767644,0.607004,0.796091,0.059436,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.122/0.137/0.030;temporal_discount_rate:0.216/0.130/0.030;effort_price_elasticity:0.192/0.264/0.030;cooperation_propensity:0.148/0.184/0.030;inequity_sensitivity:0.116/0.119/0.030;punishment_propensity:0.101/0.122/0.030;tokenization_capacity:0.209/0.123/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.4.0,2026-03-19T17:00:37Z,Papio anubis,Olive baboon,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Papio,false,assistant_curated_candidate_bank_v2,0.956,0.873609,0.369546,-0.714756,0.833335,0.791083,0.677782,0.848378,0.78661,0.282738,-0.803017,0.721523,0.685416,0.591218,0.745598,0.960609,0.456354,-0.626494,0.945148,0.896750,0.764346,0.951158,0.070572,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.122/0.137/0.030;temporal_discount_rate:0.216/0.130/0.030;effort_price_elasticity:0.192/0.264/0.030;cooperation_propensity:0.148/0.184/0.030;inequity_sensitivity:0.116/0.119/0.030;punishment_propensity:0.101/0.122/0.030;tokenization_capacity:0.209/0.123/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019|primate_token_exchange_2022
0.4.0,2026-03-19T17:00:37Z,Passer domesticus,House sparrow,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,false,assistant_curated_candidate_bank_v2,0.956,0.994700,0.551266,-1.004397,0.689620,0.630452,0.579129,0.817804,0.874082,0.454888,-1.104422,0.574103,0.534853,0.483342,0.721921,1.115318,0.647643,-0.904373,0.805137,0.726051,0.674917,0.913686,0.068809,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.122/0.137/0.030;temporal_discount_rate:0.216/0.130/0.030;effort_price_elasticity:0.192/0.264/0.030;cooperation_propensity:0.148/0.184/0.030;inequity_sensitivity:0.116/0.119/0.030;punishment_propensity:0.101/0.122/0.030;tokenization_capacity:0.209/0.123/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.4.0,2026-03-19T17:00:37Z,Pavo cristatus,Indian peafowl,Animalia,Chordata,Aves,Galliformes,Phasianidae,Pavo,false,assistant_curated_candidate_bank_v2,0.879,1.002292,0.434121,-1.014375,0.625336,0.663149,0.549054,0.756556,0.873106,0.327397,-1.125865,0.500241,0.557431,0.443093,0.650472,1.131478,0.540846,-0.902884,0.750430,0.768867,0.655015,0.86264,0.072780,0.809187,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.122/0.137/0.030;temporal_discount_rate:0.216/0.130/0.030;effort_price_elasticity:0.192/0.264/0.030;cooperation_propensity:0.148/0.184/0.030;inequity_sensitivity:0.116/0.119/0.030;punishment_propensity:0.101/0.122/0.030;tokenization_capacity:0.209/0.123/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.4.0,2026-03-19T17:00:37Z,Phoca vitulina,Harbor seal,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,false,curated_candidate_bank_v1,0.879,0.971491,0.322378,-1.217571,0.433563,0.466827,0.397753,0.540366,0.859702,0.211365,-1.334816,0.299328,0.341419,0.287708,0.430173,1.083281,0.433391,-1.100326,0.567798,0.592235,0.507798,0.650558,0.074059,0.811687,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.122/0.137/0.030;temporal_discount_rate:0.216/0.130/0.030;effort_price_elasticity:0.192/0.264/0.030;cooperation_propensity:0.148/0.184/0.030;inequity_sensitivity:0.116/0.119/0.030;punishment_propensity:0.101/0.122/0.030;tokenization_capacity:0.209/0.123/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.4.0,2026-03-19T17:00:37Z,Phoenicopterus roseus,Greater flamingo,Animalia,Chordata,Aves,Phoenicopteriformes,Phoenicopteridae,Phoenicopterus,false,assistant_curated_candidate_bank_v2,0.956,0.793293,0.421015,-0.753231,0.848123,0.776081,0.684128,0.894851,0.703453,0.36721,-0.807424,0.767362,0.722365,0.63039,0.841103,0.883133,0.474819,-0.699038,0.928883,0.829796,0.737865,0.9486,0.055123,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.122/0.137/0.030;temporal_discount_rate:0.216/0.130/0.030;effort_price_elasticity:0.192/0.264/0.030;cooperation_propensity:0.148/0.184/0.030;inequity_sensitivity:0.116/0.119/0.030;punishment_propensity:0.101/0.122/0.030;tokenization_capacity:0.209/0.123/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.4.0,2026-03-19T17:00:37Z,Pica pica,Eurasian magpie,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,false,curated_candidate_bank_v1,0.956,1.007932,0.490562,-0.758237,0.711090,0.720285,0.600029,0.798242,0.904145,0.415854,-0.833951,0.614760,0.645804,0.525493,0.711687,1.111719,0.565269,-0.682524,0.807419,0.794767,0.674566,0.884797,0.065160,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.122/0.137/0.030;temporal_discount_rate:0.216/0.130/0.030;effort_price_elasticity:0.192/0.264/0.030;cooperation_propensity:0.148/0.184/0.030;inequity_sensitivity:0.116/0.119/0.030;punishment_propensity:0.101/0.122/0.030;tokenization_capacity:0.209/0.123/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021|corvid_token_tasks_2019
0.4.0,2026-03-19T17:00:37Z,Poecilia reticulata,Guppy,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,true,seed_species,0.956,1.080351,0.756515,-1.02252,0.538107,0.552125,0.465552,0.453202,0.967891,0.654086,-1.108304,0.452869,0.468244,0.381586,0.369195,1.192810,0.858944,-0.936735,0.623346,0.636006,0.549518,0.537209,0.064652,0.9305,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.122/0.137/0.030;temporal_discount_rate:0.216/0.130/0.030;effort_price_elasticity:0.192/0.264/0.030;cooperation_propensity:0.148/0.184/0.030;inequity_sensitivity:0.116/0.119/0.030;punishment_propensity:0.101/0.122/0.030;tokenization_capacity:0.209/0.123/0.030,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.4.0,2026-03-19T17:00:37Z,Procambarus clarkii,Red swamp crayfish,Animalia,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,true,seed_species,0.879,1.133375,0.785944,-1.23249,0.446879,0.529503,0.420981,0.442669,1.033059,0.685218,-1.335272,0.345143,0.430037,0.321635,0.342233,1.23369,0.88667,-1.129708,0.548614,0.62897,0.520327,0.543105,0.051374,0.807937,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.122/0.137/0.030;temporal_discount_rate:0.216/0.130/0.030;effort_price_elasticity:0.192/0.264/0.030;cooperation_propensity:0.148/0.184/0.030;inequity_sensitivity:0.116/0.119/0.030;punishment_propensity:0.101/0.122/0.030;tokenization_capacity:0.209/0.123/0.030,false,
0.4.0,2026-03-19T17:00:37Z,Psittacus erithacus,African grey parrot,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacus,false,curated_candidate_bank_v1,0.956,0.897454,0.484342,-0.641267,0.818437,0.772941,0.653478,0.850133,0.778535,0.390054,-0.738915,0.704854,0.679373,0.559736,0.756303,1.016373,0.57863,-0.54362,0.932019,0.86651,0.747221,0.943964,0.068025,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.122/0.137/0.030;temporal_discount_rate:0.216/0.130/0.030;effort_price_elasticity:0.192/0.264/0.030;cooperation_propensity:0.148/0.184/0.030;inequity_sensitivity:0.116/0.119/0.030;punishment_propensity:0.101/0.122/0.030;tokenization_capacity:0.209/0.123/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.4.0,2026-03-19T17:00:37Z,Pterois volitans,Red lionfish,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Pterois,false,assistant_curated_candidate_bank_v2,0.879,1.117060,0.647122,-1.449978,0.372939,0.487718,0.37514,0.352107,1.018025,0.559529,-1.516197,0.307011,0.422521,0.309896,0.286842,1.216094,0.734715,-1.383759,0.438866,0.552915,0.440383,0.417372,0.058641,0.805437,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.122/0.137/0.030;temporal_discount_rate:0.216/0.130/0.030;effort_price_elasticity:0.192/0.264/0.030;cooperation_propensity:0.148/0.184/0.030;inequity_sensitivity:0.116/0.119/0.030;punishment_propensity:0.101/0.122/0.030;tokenization_capacity:0.209/0.123/0.030,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.4.0,2026-03-19T17:00:37Z,Pteropus vampyrus,Large flying fox,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,false,assistant_curated_candidate_bank_v2,0.879,0.879976,0.648464,-0.746841,0.757075,0.749016,0.62729,0.817653,0.762881,0.53228,-0.870398,0.617774,0.619250,0.512237,0.702428,0.99707,0.764648,-0.623284,0.896376,0.878782,0.742342,0.932878,0.076205,0.811687,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.122/0.137/0.030;temporal_discount_rate:0.216/0.130/0.030;effort_price_elasticity:0.192/0.264/0.030;cooperation_propensity:0.148/0.184/0.030;inequity_sensitivity:0.116/0.119/0.030;punishment_propensity:0.101/0.122/0.030;tokenization_capacity:0.209/0.123/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.4.0,2026-03-19T17:00:37Z,Rattus norvegicus,Norway rat,Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,true,seed_species,0.956,1.068731,0.750991,-1.232578,0.558781,0.548462,0.498476,0.734293,0.99704,0.679421,-1.305064,0.458734,0.454766,0.427061,0.662854,1.140422,0.82256,-1.160091,0.658828,0.642158,0.569891,0.805731,0.059573,0.93675,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.122/0.137/0.030;temporal_discount_rate:0.216/0.130/0.030;effort_price_elasticity:0.192/0.264/0.030;cooperation_propensity:0.148/0.184/0.030;inequity_sensitivity:0.116/0.119/0.030;punishment_propensity:0.101/0.122/0.030;tokenization_capacity:0.209/0.123/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.4.0,2026-03-19T17:00:37Z,Salmo salar,Atlantic salmon,Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,false,curated_candidate_bank_v1,0.956,1.086628,0.492510,-1.335777,0.440716,0.544001,0.417575,0.391288,1.009800,0.431016,-1.354816,0.42168,0.524972,0.398545,0.372258,1.163456,0.554005,-1.316738,0.459752,0.563031,0.436604,0.410317,0.049202,0.918,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.122/0.137/0.030;temporal_discount_rate:0.216/0.130/0.030;effort_price_elasticity:0.192/0.264/0.030;cooperation_propensity:0.148/0.184/0.030;inequity_sensitivity:0.116/0.119/0.030;punishment_propensity:0.101/0.122/0.030;tokenization_capacity:0.209/0.123/0.030,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.4.0,2026-03-19T17:00:37Z,Sapajus apella,Tufted capuchin,Animalia,Chordata,Mammalia,Primates,Cebidae,Sapajus,true,seed_species,0.879,0.918056,0.410544,-0.668061,0.812780,0.784450,0.663682,0.831858,0.82605,0.318929,-0.762723,0.696344,0.675087,0.57256,0.725176,1.010063,0.502159,-0.573399,0.929216,0.893813,0.754805,0.938540,0.072239,0.824187,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.122/0.137/0.030;temporal_discount_rate:0.216/0.130/0.030;effort_price_elasticity:0.192/0.264/0.030;cooperation_propensity:0.148/0.184/0.030;inequity_sensitivity:0.116/0.119/0.030;punishment_propensity:0.101/0.122/0.030;tokenization_capacity:0.209/0.123/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019|primate_token_exchange_2022
0.4.0,2026-03-19T17:00:37Z,Sardina pilchardus,European pilchard,Animalia,Chordata,Actinopterygii,Clupeiformes,Clupeidae,Sardina,false,assistant_curated_candidate_bank_v2,0.879,0.778924,0.592766,-0.765879,0.829354,0.717155,0.643034,0.621532,0.651215,0.474125,-0.873486,0.723283,0.614725,0.540382,0.518775,0.906632,0.711408,-0.658272,0.935426,0.819585,0.745686,0.72429,0.071714,0.805437,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.122/0.137/0.030;temporal_discount_rate:0.216/0.130/0.030;effort_price_elasticity:0.192/0.264/0.030;cooperation_propensity:0.148/0.184/0.030;inequity_sensitivity:0.116/0.119/0.030;punishment_propensity:0.101/0.122/0.030;tokenization_capacity:0.209/0.123/0.030,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.4.0,2026-03-19T17:00:37Z,Schistocerca gregaria,Desert locust,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Schistocerca,false,assistant_curated_candidate_bank_v2,0.956,0.929844,0.664257,-0.609279,0.787754,0.724252,0.650668,0.611365,0.836311,0.598904,-0.675372,0.695004,0.659065,0.58544,0.546118,1.023378,0.729611,-0.543187,0.880504,0.789439,0.715895,0.676613,0.058220,0.917375,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.122/0.137/0.030;temporal_discount_rate:0.216/0.130/0.030;effort_price_elasticity:0.192/0.264/0.030;cooperation_propensity:0.148/0.184/0.030;inequity_sensitivity:0.116/0.119/0.030;punishment_propensity:0.101/0.122/0.030;tokenization_capacity:0.209/0.123/0.030,true,insect_collective_action_meta_2020|insect_foraging_risk_2017
0.4.0,2026-03-19T17:00:37Z,Scomber scombrus,Atlantic mackerel,Animalia,Chordata,Actinopterygii,Scombriformes,Scombridae,Scomber,false,assistant_curated_candidate_bank_v2,0.879,0.902761,0.474891,-1.085353,0.574253,0.569117,0.483256,0.460552,0.800702,0.383882,-1.155906,0.503929,0.499372,0.413474,0.390752,1.004819,0.565901,-1.0148,0.644577,0.638862,0.553038,0.530351,0.059973,0.805437,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.122/0.137/0.030;temporal_discount_rate:0.216/0.130/0.030;effort_price_elasticity:0.192/0.264/0.030;cooperation_propensity:0.148/0.184/0.030;inequity_sensitivity:0.116/0.119/0.030;punishment_propensity:0.101/0.122/0.030;tokenization_capacity:0.209/0.123/0.030,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
0.4.0,2026-03-19T17:00:37Z,Sepia officinalis,Common cuttlefish,Animalia,Mollusca,Cephalopoda,Sepiida,Sepiidae,Sepia,true,seed_species,0.879,1.140995,0.52908,-1.400397,0.418898,0.522984,0.409095,0.629952,1.121901,0.509986,-1.419498,0.3998,0.503893,0.390004,0.610859,1.160089,0.548174,-1.381296,0.437996,0.542076,0.428186,0.649045,0.01,0.807937,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.122/0.137/0.030;temporal_discount_rate:0.216/0.130/0.030;effort_price_elasticity:0.192/0.264/0.030;cooperation_propensity:0.148/0.184/0.030;inequity_sensitivity:0.116/0.119/0.030;punishment_propensity:0.101/0.122/0.030;tokenization_capacity:0.209/0.123/0.030,false,
0.4.0,2026-03-19T17:00:37Z,Solenopsis invicta,Red imported fire ant,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Solenopsis,false,curated_candidate_bank_v1,0.956,0.898105,0.863119,-0.359511,0.859271,0.756815,0.640622,0.65729,0.810030,0.805763,-0.417054,0.772253,0.699502,0.571039,0.599961,0.986181,0.920475,-0.301969,0.946290,0.814128,0.710206,0.714619,0.059461,0.917375,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.122/0.137/0.030;temporal_discount_rate:0.216/0.130/0.030;effort_price_elasticity:0.192/0.264/0.030;cooperation_propensity:0.148/0.184/0.030;inequity_sensitivity:0.116/0.119/0.030;punishment_propensity:0.101/0.122/0.030;tokenization_capacity:0.209/0.123/0.030,true,hymenoptera_conflict_resolution_2018|insect_collective_action_meta_2020|insect_foraging_risk_2017
0.4.0,2026-03-19T17:00:37Z,Struthio camelus,Ostrich,Animalia,Chordata,Aves,Struthioniformes,Struthionidae,Struthio,false,curated_candidate_bank_v1,0.879,1.016067,0.300474,-1.222226,0.526446,0.631991,0.489473,0.689097,0.935159,0.263401,-1.259396,0.455883,0.59494,0.452417,0.652038,1.096975,0.337548,-1.185056,0.597009,0.669042,0.52653,0.726156,0.051393,0.809187,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.122/0.137/0.030;temporal_discount_rate:0.216/0.130/0.030;effort_price_elasticity:0.192/0.264/0.030;cooperation_propensity:0.148/0.184/0.030;inequity_sensitivity:0.116/0.119/0.030;punishment_propensity:0.101/0.122/0.030;tokenization_capacity:0.209/0.123/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.4.0,2026-03-19T17:00:37Z,Sturnus vulgaris,Common starling,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Sturnus,false,curated_candidate_bank_v1,0.879,0.992737,0.528272,-1.075479,0.652203,0.617716,0.563069,0.799411,0.863984,0.422122,-1.186853,0.527364,0.512658,0.457748,0.693956,1.121490,0.634422,-0.964104,0.777042,0.722774,0.668391,0.904866,0.072593,0.809187,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.122/0.137/0.030;temporal_discount_rate:0.216/0.130/0.030;effort_price_elasticity:0.192/0.264/0.030;cooperation_propensity:0.148/0.184/0.030;inequity_sensitivity:0.116/0.119/0.030;punishment_propensity:0.101/0.122/0.030;tokenization_capacity:0.209/0.123/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.4.0,2026-03-19T17:00:37Z,Suricata suricatta,Meerkat,Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Suricata,false,assistant_curated_candidate_bank_v2,0.956,0.885573,0.451262,-0.707507,0.828296,0.757411,0.665494,0.868807,0.767541,0.334165,-0.832193,0.688086,0.626872,0.549559,0.752695,1.003606,0.568359,-0.582821,0.968506,0.887950,0.781429,0.984919,0.076589,0.92425,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.122/0.137/0.030;temporal_discount_rate:0.216/0.130/0.030;effort_price_elasticity:0.192/0.264/0.030;cooperation_propensity:0.148/0.184/0.030;inequity_sensitivity:0.116/0.119/0.030;punishment_propensity:0.101/0.122/0.030;tokenization_capacity:0.209/0.123/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.4.0,2026-03-19T17:00:37Z,Sus scrofa,Wild boar,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Sus,false,curated_candidate_bank_v1,0.879,0.972575,0.432789,-0.890221,0.701325,0.737578,0.601841,0.787879,0.846469,0.307852,-1.024794,0.553143,0.600387,0.47835,0.664169,1.098681,0.557725,-0.755648,0.849507,0.874769,0.725332,0.911589,0.079949,0.811687,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.122/0.137/0.030;temporal_discount_rate:0.216/0.130/0.030;effort_price_elasticity:0.192/0.264/0.030;cooperation_propensity:0.148/0.184/0.030;inequity_sensitivity:0.116/0.119/0.030;punishment_propensity:0.101/0.122/0.030;tokenization_capacity:0.209/0.123/0.030,true,mammal_cooperation_meta_2021|mammal_fairness_review_2019
0.4.0,2026-03-19T17:00:37Z,Taeniopygia guttata,Zebra finch,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Taeniopygia,false,assistant_curated_candidate_bank_v2,0.956,0.901862,0.563508,-0.685205,0.779522,0.716685,0.62751,0.838581,0.740821,0.4212,-0.842925,0.616283,0.577293,0.487423,0.698141,1.062903,0.705817,-0.527485,0.942760,0.856076,0.767597,0.979021,0.088182,0.92175,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.122/0.137/0.030;temporal_discount_rate:0.216/0.130/0.030;effort_price_elasticity:0.192/0.264/0.030;cooperation_propensity:0.148/0.184/0.030;inequity_sensitivity:0.116/0.119/0.030;punishment_propensity:0.101/0.122/0.030;tokenization_capacity:0.209/0.123/0.030,true,avian_cooperation_synthesis_2018|avian_risk_choice_review_2021
0.4.0,2026-03-19T17:00:37Z,Takifugu rubripes,Tiger pufferfish,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontidae,Takifugu,false,assistant_curated_candidate_bank_v2,0.956,1.070268,0.530849,-1.394912,0.412237,0.505868,0.396181,0.373702,0.993440,0.469355,-1.414012,0.393141,0.48678,0.377093,0.354614,1.147096,0.592344,-1.375811,0.431334,0.524955,0.415269,0.392791,0.049202,0.918,ai_estimated,hierarchical_bayes_taxonomy_v2,empirical_bayes_nested_normal_v1,empirical_bayes,risk_preference:0.122/0.137/0.030;temporal_discount_rate:0.216/0.130/0.030;effort_price_elasticity:0.192/0.264/0.030;cooperation_propensity:0.148/0.184/0.030;inequity_sensitivity:0.116/0.119/0.030;punishment_propensity:0.101/0.122/0.030;tokenization_capacity:0.209/0.123/0.030,true,fish_delay_discounting_review_2020|teleost_risk_behavior_meta_2022
